date,region,channel,category,product_id,orders,units,gmv,discount,refund_amount,new_customers,returning_customers,avg_session_seconds,impressions,clicks,ctr
2025-08-27,华北,天猫,美妆个护,美妆个护-SKU001,61,57,10104.64,565.62,250.07,13,48,337,854,61,0.0714
2025-08-27,华中,美团,手机数码,手机数码-SKU007,36,36,4758.96,891.63,294.42,6,30,430,576,73,0.1267
2025-08-27,西南,美团,家居家装,家居家装-SKU002,42,61,6420.26,244.3,119.08,4,38,170,798,64,0.0802
2025-08-27,华北,线下门店,服饰鞋包,服饰鞋包-SKU005,46,53,8208.21,1797.01,312.12,16,30,205,1334,128,0.096
2025-08-27,东北,线下门店,手机数码,手机数码-SKU004,80,119,8629.79,578.19,684.45,8,72,33,1040,80,0.0769
2025-08-27,华中,拼多多,运动户外,运动户外-SKU001,31,28,3381.66,217.64,246.35,6,25,338,217,31,0.1429
2025-08-27,华东,美团,母婴玩具,母婴玩具-SKU007,29,40,3176.67,552.01,109.9,7,22,494,841,76,0.0904
2025-08-28,东北,抖音,母婴玩具,母婴玩具-SKU004,54,58,6666.4,1484.91,106.44,6,48,159,1458,211,0.1447
2025-08-28,华北,小程序,运动户外,运动户外-SKU005,40,42,6094.04,182.12,11.55,4,36,407,480,40,0.0833
2025-08-28,华南,抖音,家居家装,家居家装-SKU008,20,25,1285.93,86.23,84.29,6,14,180,560,20,0.0357
2025-08-28,华南,美团,运动户外,运动户外-SKU001,23,32,2590.26,248.92,14.06,5,18,270,644,23,0.0357
2025-08-28,华南,抖音,手机数码,手机数码-SKU002,57,80,4720.79,270.75,67.12,8,49,278,1425,57,0.04
2025-08-28,华东,拼多多,家居家装,家居家装-SKU005,12,14,899.13,119.33,56.06,1,11,91,264,23,0.0871
2025-08-28,华南,抖音,服饰鞋包,服饰鞋包-SKU004,34,36,5834.05,1105.08,17.56,7,27,559,374,44,0.1176
2025-08-28,西北,拼多多,服饰鞋包,服饰鞋包-SKU008,40,51,4844.32,856.46,277.38,11,29,327,800,40,0.05
2025-08-28,华东,抖音,母婴玩具,母婴玩具-SKU008,17,16,1175.7,14.26,14.48,2,15,483,68,17,0.25
2025-08-28,华南,拼多多,食品生鲜,食品生鲜-SKU001,86,84,1469.47,160.53,33.98,30,56,519,2408,114,0.0473
2025-08-29,华中,天猫,家居家装,家居家装-SKU008,65,70,3972.87,950.78,117.97,8,57,92,455,65,0.1429
2025-08-29,华北,抖音,服饰鞋包,服饰鞋包-SKU002,51,41,6694.77,683.21,517.85,12,39,120,1020,103,0.101
2025-08-29,华北,抖音,手机数码,手机数码-SKU004,86,79,19194.91,1064.97,495.46,23,63,399,774,86,0.1111
2025-08-29,东北,小程序,家居家装,家居家装-SKU007,7,7,508.5,122.12,34.57,0,7,207,210,7,0.0333
2025-08-29,西南,美团,美妆个护,美妆个护-SKU007,60,51,8467.72,1816.97,58.63,13,47,52,360,60,0.1667
2025-08-29,华南,小程序,手机数码,手机数码-SKU004,20,20,3549.66,221.64,201.53,3,17,535,520,71,0.1365
2025-08-29,东北,拼多多,家居家装,家居家装-SKU007,15,13,2318.39,180.75,18.52,2,13,434,150,21,0.14
2025-08-29,华北,线下门店,母婴玩具,母婴玩具-SKU003,34,40,3330.78,529.82,38.13,10,24,580,986,46,0.0467
2025-08-29,西北,小程序,手机数码,手机数码-SKU007,61,80,4226.12,613.33,26.82,12,49,127,854,83,0.0972
2025-08-29,华东,小程序,手机数码,手机数码-SKU002,41,34,3523.28,608.92,96.23,12,29,575,574,64,0.1115
2025-08-30,西北,京东,服饰鞋包,服饰鞋包-SKU001,62,63,9008.6,837.97,196.16,18,44,369,186,62,0.3333
2025-08-30,华南,小程序,手机数码,手机数码-SKU001,28,33,4423.7,1019.09,43.23,8,20,487,672,49,0.0729
2025-08-30,华南,美团,服饰鞋包,服饰鞋包-SKU005,28,34,2575.29,171.19,177.68,10,18,473,252,29,0.1151
2025-08-30,华中,线下门店,母婴玩具,母婴玩具-SKU001,15,14,1234.06,222.72,19.02,1,14,357,180,15,0.0833
2025-08-30,东北,京东,食品生鲜,食品生鲜-SKU005,29,39,2753.9,371.86,197.7,10,19,188,377,29,0.0769
2025-08-30,西南,拼多多,家用电器,家用电器-SKU008,58,69,9229.88,1397.51,636.87,7,51,474,1276,136,0.1066
2025-08-30,西南,天猫,服饰鞋包,服饰鞋包-SKU003,49,39,7877.05,1664.1,73.85,7,42,91,588,86,0.1463
2025-08-30,西北,京东,食品生鲜,食品生鲜-SKU002,41,39,6118.52,943.66,55.88,15,26,518,738,94,0.1274
2025-08-31,华北,天猫,食品生鲜,食品生鲜-SKU008,57,75,11985.2,129.8,521.24,20,37,443,1482,76,0.0513
2025-08-31,西南,京东,家居家装,家居家装-SKU005,25,24,2620.07,97.38,81.25,4,21,362,250,25,0.1
2025-08-31,华南,天猫,运动户外,运动户外-SKU001,36,32,2393.54,371.54,156.75,13,23,96,972,65,0.0669
2025-08-31,华北,线下门店,美妆个护,美妆个护-SKU003,61,76,11094.08,2458.0,784.96,21,40,331,1403,61,0.0435
2025-08-31,华北,线下门店,美妆个护,美妆个护-SKU004,31,31,4048.04,245.35,245.29,6,25,166,589,47,0.0798
2025-08-31,华东,京东,家用电器,家用电器-SKU004,27,40,4163.95,21.3,68.95,10,17,156,567,27,0.0476
2025-08-31,西南,美团,家居家装,家居家装-SKU001,56,61,4899.31,627.04,309.59,18,38,172,1232,112,0.0909
2025-08-31,西北,京东,家用电器,家用电器-SKU001,47,47,5147.51,10.82,185.92,12,35,333,705,47,0.0667
2025-08-31,西南,拼多多,美妆个护,美妆个护-SKU002,17,21,1717.48,101.3,64.29,3,14,253,238,22,0.0924
2025-09-01,华东,线下门店,家居家装,家居家装-SKU004,95,134,3813.02,614.82,207.24,30,65,231,2850,315,0.1105
2025-09-01,西南,线下门店,食品生鲜,食品生鲜-SKU005,24,27,1555.2,62.46,112.21,5,19,121,576,79,0.1372
2025-09-01,华中,天猫,母婴玩具,母婴玩具-SKU007,23,26,3576.64,574.2,116.36,5,18,590,575,79,0.1374
2025-09-01,华南,拼多多,家居家装,家居家装-SKU006,6,8,781.39,144.55,6.45,1,5,461,24,6,0.25
2025-09-01,华南,美团,运动户外,运动户外-SKU001,44,37,2938.08,247.39,83.97,13,31,136,572,44,0.0769
2025-09-01,华北,京东,美妆个护,美妆个护-SKU007,14,18,1789.5,136.4,32.18,4,10,204,98,14,0.1429
2025-09-01,华东,抖音,手机数码,手机数码-SKU002,73,86,8073.02,1164.77,222.37,21,52,345,1898,73,0.0385
2025-09-01,西南,抖音,家居家装,家居家装-SKU001,48,64,5671.86,1041.01,317.74,17,31,395,288,48,0.1667
2025-09-01,西南,京东,食品生鲜,食品生鲜-SKU005,16,16,2534.54,100.51,100.18,4,12,353,320,41,0.1281
2025-09-01,西南,京东,服饰鞋包,服饰鞋包-SKU001,37,41,4872.25,26.4,388.78,8,29,338,888,81,0.0912
2025-09-01,西南,拼多多,家用电器,家用电器-SKU003,9,11,887.88,54.97,31.71,1,8,399,216,25,0.1157
2025-09-02,西北,京东,家用电器,家用电器-SKU004,86,127,9849.95,226.94,315.41,29,57,237,1118,86,0.0769
2025-09-02,东北,京东,母婴玩具,母婴玩具-SKU003,58,56,6529.08,777.5,305.48,21,37,508,754,71,0.0942
2025-09-02,西北,拼多多,服饰鞋包,服饰鞋包-SKU008,36,30,4657.02,1009.62,121.86,11,25,176,1080,36,0.0333
2025-09-02,华南,美团,食品生鲜,食品生鲜-SKU008,73,69,8165.54,611.3,414.55,17,56,296,1022,73,0.0714
2025-09-02,华东,天猫,服饰鞋包,服饰鞋包-SKU004,60,76,9532.81,431.5,623.47,11,49,414,1260,83,0.0659
2025-09-02,西北,美团,手机数码,手机数码-SKU007,85,75,7078.59,9.54,192.83,26,59,259,1530,85,0.0556
2025-09-02,西北,拼多多,手机数码,手机数码-SKU006,33,43,2895.75,347.79,198.37,9,24,165,330,33,0.1
2025-09-02,华中,拼多多,美妆个护,美妆个护-SKU006,49,68,3821.34,414.47,46.33,10,39,247,1323,158,0.1194
2025-09-03,华中,天猫,家居家装,家居家装-SKU005,27,26,3264.27,207.17,190.68,6,21,462,486,27,0.0556
2025-09-03,华中,线下门店,母婴玩具,母婴玩具-SKU002,83,78,7315.48,1202.04,252.97,8,75,42,913,83,0.0909
2025-09-03,西北,线下门店,美妆个护,美妆个护-SKU006,56,54,6582.73,685.94,442.11,6,50,487,1288,90,0.0699
2025-09-03,西北,小程序,食品生鲜,食品生鲜-SKU006,37,46,4969.77,569.14,75.26,4,33,188,666,37,0.0556
2025-09-03,西北,天猫,服饰鞋包,服饰鞋包-SKU002,36,30,3792.77,280.6,239.61,9,27,152,972,84,0.0864
2025-09-03,西南,美团,家居家装,家居家装-SKU004,32,42,6357.57,276.59,212.47,3,29,195,512,50,0.0977
2025-09-03,华北,抖音,母婴玩具,母婴玩具-SKU002,38,43,3612.03,232.63,218.6,8,30,331,760,64,0.0842
2025-09-03,西北,天猫,服饰鞋包,服饰鞋包-SKU003,38,38,6944.44,603.69,176.64,5,33,351,342,42,0.1228
2025-09-03,华中,天猫,美妆个护,美妆个护-SKU001,17,17,2538.75,492.88,79.52,6,11,94,374,21,0.0561
2025-09-03,西南,京东,美妆个护,美妆个护-SKU001,92,86,4754.22,126.33,139.62,10,82,101,2668,308,0.1154
2025-09-03,华南,美团,家居家装,家居家装-SKU002,27,38,4134.78,476.55,121.59,4,23,597,756,89,0.1177
2025-09-04,西北,小程序,运动户外,运动户外-SKU007,14,13,2006.53,116.01,103.86,2,12,552,210,29,0.1381
2025-09-04,华东,小程序,服饰鞋包,服饰鞋包-SKU002,26,22,3381.64,404.54,70.27,3,23,461,312,34,0.109
2025-09-04,华南,美团,服饰鞋包,服饰鞋包-SKU006,30,44,5069.12,1166.87,133.09,4,26,215,630,57,0.0905
2025-09-04,华中,天猫,手机数码,手机数码-SKU002,7,7,1230.69,179.31,3.89,2,5,134,154,14,0.0909
2025-09-04,华南,线下门店,食品生鲜,食品生鲜-SKU004,37,41,2910.21,308.08,0.2,10,27,97,740,104,0.1405
2025-09-04,东北,线下门店,运动户外,运动户外-SKU001,18,17,3153.87,429.94,212.87,5,13,203,432,18,0.0417
2025-09-04,西南,小程序,食品生鲜,食品生鲜-SKU004,51,71,2682.46,194.82,31.94,12,39,552,510,51,0.1
2025-09-04,华南,天猫,食品生鲜,食品生鲜-SKU006,30,28,5427.92,325.56,39.33,9,21,67,150,30,0.2
2025-09-04,东北,拼多多,服饰鞋包,服饰鞋包-SKU003,43,49,4880.49,512.52,24.94,15,28,226,688,43,0.0625
2025-09-04,华北,拼多多,服饰鞋包,服饰鞋包-SKU008,53,65,7971.11,1882.45,133.51,6,47,574,1590,158,0.0994
2025-09-04,华北,美团,食品生鲜,食品生鲜-SKU007,43,51,7161.89,601.45,114.2,7,36,131,1247,173,0.1387
2025-09-04,华中,天猫,家用电器,家用电器-SKU008,53,43,7307.49,789.19,347.32,11,42,70,795,53,0.0667
2025-09-05,华南,抖音,母婴玩具,母婴玩具-SKU005,59,60,7669.46,869.52,515.48,21,38,113,1475,219,0.1485
2025-09-05,华南,抖音,家用电器,家用电器-SKU004,20,17,2344.92,522.5,156.13,5,15,182,560,20,0.0357
2025-09-05,西北,线下门店,手机数码,手机数码-SKU008,55,63,3186.71,404.07,197.97,10,45,117,1320,127,0.0962
2025-09-05,西北,小程序,服饰鞋包,服饰鞋包-SKU002,1,1,152.31,38.03,10.28,0,1,262,20,2,0.1
2025-09-05,东北,线下门店,母婴玩具,母婴玩具-SKU003,32,33,4092.21,405.36,108.66,9,23,98,640,43,0.0672
2025-09-05,华南,抖音,手机数码,手机数码-SKU001,34,37,4097.29,70.13,276.99,10,24,291,102,34,0.3333
2025-09-05,华东,京东,食品生鲜,食品生鲜-SKU008,7,8,829.53,39.63,62.6,2,5,319,105,7,0.0667
2025-09-06,华东,小程序,运动户外,运动户外-SKU005,47,60,7745.34,1622.18,456.93,17,30,586,1222,49,0.0401
2025-09-06,华中,京东,手机数码,手机数码-SKU002,38,33,2640.71,40.48,13.95,10,28,400,684,38,0.0556
2025-09-06,华东,抖音,食品生鲜,食品生鲜-SKU001,61,53,10271.78,1171.62,696.13,13,48,236,1525,61,0.04
2025-09-06,华东,天猫,运动户外,运动户外-SKU007,40,58,4332.27,663.03,236.24,15,25,107,560,40,0.0714
2025-09-06,华中,小程序,家居家装,家居家装-SKU007,58,72,7793.78,1715.87,185.97,7,51,90,580,58,0.1
2025-09-06,华南,美团,美妆个护,美妆个护-SKU002,48,63,6701.27,155.81,194.07,13,35,128,240,48,0.2
2025-09-06,西南,美团,家用电器,家用电器-SKU004,28,33,1883.65,245.93,90.21,4,24,483,616,28,0.0455
2025-09-06,西南,京东,母婴玩具,母婴玩具-SKU003,40,51,6117.13,973.38,465.65,11,29,136,360,40,0.1111
2025-09-07,华中,美团,服饰鞋包,服饰鞋包-SKU006,12,16,1760.83,292.87,13.18,3,9,193,72,12,0.1667
2025-09-07,西北,京东,服饰鞋包,服饰鞋包-SKU002,21,18,3983.58,43.64,210.64,7,14,319,210,21,0.1
2025-09-07,华北,线下门店,家居家装,家居家装-SKU005,27,33,2782.93,492.72,164.68,4,23,91,459,37,0.0806
2025-09-07,华东,美团,手机数码,手机数码-SKU006,78,102,10089.78,1405.69,534.51,24,54,83,2028,173,0.0853
2025-09-07,西南,小程序,运动户外,运动户外-SKU003,26,27,2401.83,351.18,71.52,8,18,74,442,26,0.0588
2025-09-07,华北,美团,美妆个护,美妆个护-SKU005,39,33,6039.03,1187.17,137.91,7,32,36,858,44,0.0513
2025-09-07,华北,抖音,家居家装,家居家装-SKU007,11,15,1372.96,41.34,53.21,1,10,363,55,11,0.2
2025-09-07,华东,拼多多,美妆个护,美妆个护-SKU005,1,1,189.31,8.27,9.78,0,1,198,15,1,0.0667
2025-09-07,东北,京东,母婴玩具,母婴玩具-SKU002,56,72,8270.02,965.0,269.0,10,46,164,504,56,0.1111
2025-09-07,华北,天猫,运动户外,运动户外-SKU001,67,86,6703.26,583.51,105.68,22,45,279,1943,76,0.0391
2025-09-07,西北,天猫,家用电器,家用电器-SKU003,12,10,1062.78,209.26,64.08,3,9,302,264,12,0.0455
2025-09-08,西北,线下门店,服饰鞋包,服饰鞋包-SKU003,16,19,2152.08,532.13,13.09,1,15,583,464,16,0.0345
2025-09-08,华中,抖音,手机数码,手机数码-SKU007,23,27,3922.4,826.58,107.3,8,15,306,690,23,0.0333
2025-09-08,华东,抖音,家居家装,家居家装-SKU003,96,94,6967.35,683.45,224.32,26,70,119,1728,195,0.1128
2025-09-08,西北,天猫,运动户外,运动户外-SKU005,47,66,4493.68,333.24,335.32,8,39,589,987,71,0.0719
2025-09-08,华中,天猫,母婴玩具,母婴玩具-SKU001,10,10,1402.36,242.95,36.56,2,8,57,260,35,0.1346
2025-09-08,华中,抖音,手机数码,手机数码-SKU007,30,37,2835.93,450.01,225.49,10,20,473,510,42,0.0824
2025-09-08,华南,天猫,食品生鲜,食品生鲜-SKU005,11,15,1517.02,337.87,78.23,2,9,94,220,31,0.1409
2025-09-08,华南,美团,服饰鞋包,服饰鞋包-SKU005,62,55,9037.2,19.77,387.82,18,44,391,310,62,0.2
2025-09-09,华北,线下门店,家用电器,家用电器-SKU007,19,19,1216.81,111.96,88.86,2,17,467,456,30,0.0658
2025-09-09,华中,线下门店,美妆个护,美妆个护-SKU003,50,53,3941.24,756.36,126.56,19,31,241,1150,96,0.0835
2025-09-09,华中,天猫,服饰鞋包,服饰鞋包-SKU008,71,106,10919.76,1198.44,624.38,23,48,125,710,71,0.1
2025-09-09,东北,美团,家用电器,家用电器-SKU001,24,30,3156.9,245.84,44.25,6,18,268,696,47,0.0675
2025-09-09,华东,天猫,美妆个护,美妆个护-SKU002,33,26,3668.77,827.93,163.19,6,27,307,990,33,0.0333
2025-09-09,西北,拼多多,家居家装,家居家装-SKU003,47,54,6085.49,795.65,189.54,7,40,446,470,47,0.1
2025-09-09,华东,天猫,母婴玩具,母婴玩具-SKU001,24,33,3597.85,218.59,188.83,5,19,534,648,48,0.0741
2025-09-09,华北,线下门店,食品生鲜,食品生鲜-SKU001,56,75,10299.43,1349.25,71.08,15,41,158,952,56,0.0588
2025-09-09,东北,天猫,母婴玩具,母婴玩具-SKU006,20,28,2320.82,359.11,111.67,4,16,180,380,20,0.0526
2025-09-10,东北,小程序,运动户外,运动户外-SKU007,50,53,6325.96,852.42,258.68,13,37,365,1400,125,0.0893
2025-09-10,西南,小程序,服饰鞋包,服饰鞋包-SKU005,14,14,1395.09,43.14,40.58,1,13,476,112,14,0.125
2025-09-10,东北,京东,服饰鞋包,服饰鞋包-SKU006,44,42,3707.2,791.99,268.71,7,37,399,968,89,0.0919
2025-09-10,华北,京东,手机数码,手机数码-SKU006,32,32,4849.84,1020.58,41.1,9,23,401,768,34,0.0443
2025-09-10,华中,小程序,母婴玩具,母婴玩具-SKU006,28,29,4144.89,521.41,14.74,6,22,136,504,28,0.0556
2025-09-10,华东,线下门店,母婴玩具,母婴玩具-SKU008,49,64,4226.52,966.27,160.36,17,32,492,1127,68,0.0603
2025-09-11,东北,美团,手机数码,手机数码-SKU008,47,46,5544.18,1101.07,290.36,15,32,265,517,72,0.1393
2025-09-11,西北,线下门店,家居家装,家居家装-SKU001,61,90,11975.16,1615.26,342.96,7,54,469,244,61,0.25
2025-09-11,东北,小程序,食品生鲜,食品生鲜-SKU004,60,73,9119.5,910.72,235.23,13,47,588,1140,165,0.1447
2025-09-11,东北,京东,食品生鲜,食品生鲜-SKU001,67,75,10717.88,2478.79,212.71,20,47,103,603,88,0.1459
2025-09-11,西南,线下门店,运动户外,运动户外-SKU001,17,21,981.89,187.92,6.87,2,15,548,119,17,0.1429
2025-09-11,西南,小程序,手机数码,手机数码-SKU007,63,92,5804.31,687.52,204.8,14,49,438,1134,63,0.0556
2025-09-11,西南,美团,食品生鲜,食品生鲜-SKU003,11,16,1352.21,12.71,1.0,1,10,571,253,11,0.0435
2025-09-11,西北,拼多多,服饰鞋包,服饰鞋包-SKU001,92,76,14502.43,2869.12,966.22,24,68,34,2392,268,0.112
2025-09-12,东北,抖音,服饰鞋包,服饰鞋包-SKU004,12,14,1810.92,187.29,102.0,2,10,346,156,12,0.0769
2025-09-12,东北,天猫,运动户外,运动户外-SKU005,39,40,2298.7,81.24,2.82,4,35,263,858,85,0.0991
2025-09-12,华南,天猫,运动户外,运动户外-SKU007,107,149,10249.65,880.56,177.27,22,85,155,2461,200,0.0813
2025-09-12,华南,小程序,运动户外,运动户外-SKU001,12,15,2209.13,265.32,54.94,3,9,463,84,12,0.1429
2025-09-12,西北,线下门店,食品生鲜,食品生鲜-SKU005,56,59,8250.68,1334.24,456.98,12,44,130,1008,105,0.1042
2025-09-12,华南,小程序,母婴玩具,母婴玩具-SKU002,66,53,9235.61,845.11,486.65,24,42,332,858,113,0.1317
2025-09-13,西北,天猫,家用电器,家用电器-SKU008,57,48,4887.08,715.81,35.43,16,41,569,1311,90,0.0686
2025-09-13,华东,美团,美妆个护,美妆个护-SKU006,40,58,5172.89,125.81,35.75,11,29,408,1160,104,0.0897
2025-09-13,华北,小程序,美妆个护,美妆个护-SKU006,67,81,6617.63,22.72,159.14,7,60,427,938,91,0.097
2025-09-13,华北,小程序,食品生鲜,食品生鲜-SKU005,15,18,1751.77,254.87,78.45,2,13,560,105,15,0.1429
2025-09-13,东北,抖音,母婴玩具,母婴玩具-SKU004,43,61,5090.97,884.65,406.59,6,37,377,258,43,0.1667
2025-09-13,华南,京东,家居家装,家居家装-SKU004,26,31,2902.58,24.59,186.09,4,22,588,676,46,0.068
2025-09-13,华北,抖音,食品生鲜,食品生鲜-SKU008,9,8,1347.37,121.73,57.49,3,6,189,90,9,0.1
2025-09-13,华中,天猫,运动户外,运动户外-SKU001,82,94,9269.47,2092.91,359.85,29,53,247,1558,82,0.0526
2025-09-14,华中,京东,运动户外,运动户外-SKU006,31,27,3554.46,466.02,12.51,8,23,100,124,31,0.25
2025-09-14,华南,天猫,食品生鲜,食品生鲜-SKU007,62,70,11353.22,621.71,888.01,15,47,251,682,62,0.0909
2025-09-14,华南,拼多多,美妆个护,美妆个护-SKU007,15,14,2621.09,188.39,135.49,4,11,105,90,15,0.1667
2025-09-14,华北,拼多多,家居家装,家居家装-SKU008,17,15,1901.96,259.48,4.52,1,16,499,204,17,0.0833
2025-09-14,华南,抖音,运动户外,运动户外-SKU002,70,68,3760.84,761.23,5.59,7,63,233,210,70,0.3333
2025-09-14,西北,京东,运动户外,运动户外-SKU006,59,75,7407.81,727.2,76.37,16,43,593,1062,141,0.1328
2025-09-14,华南,拼多多,手机数码,手机数码-SKU001,54,45,5331.32,858.31,157.37,11,43,587,432,54,0.125
2025-09-15,西南,小程序,家用电器,家用电器-SKU008,62,83,2716.61,318.92,18.14,16,46,244,1178,103,0.0874
2025-09-15,华南,天猫,运动户外,运动户外-SKU003,53,71,6495.81,985.79,219.48,13,40,547,1431,167,0.1167
2025-09-15,华中,拼多多,食品生鲜,食品生鲜-SKU004,19,17,3919.63,127.33,127.91,2,17,596,57,19,0.3333
2025-09-15,西南,抖音,美妆个护,美妆个护-SKU006,55,54,4646.12,245.58,295.59,7,48,530,1430,197,0.1378
2025-09-15,西北,京东,食品生鲜,食品生鲜-SKU003,99,122,14214.27,59.75,325.41,34,65,35,1386,99,0.0714
2025-09-15,西北,美团,食品生鲜,食品生鲜-SKU006,16,16,1367.08,79.67,1.35,2,14,423,432,38,0.088
2025-09-15,西北,小程序,服饰鞋包,服饰鞋包-SKU007,11,14,1623.74,103.7,67.96,2,9,169,275,11,0.04
2025-09-15,西南,天猫,手机数码,手机数码-SKU003,15,14,2779.01,61.09,134.0,4,11,204,135,15,0.1111
2025-09-15,西北,线下门店,运动户外,运动户外-SKU005,64,80,5778.16,137.03,397.14,9,55,508,1024,103,0.1006
2025-09-15,东北,美团,运动户外,运动户外-SKU007,61,69,5431.16,547.69,125.41,18,43,33,1037,61,0.0588
2025-09-15,华南,小程序,家居家装,家居家装-SKU003,62,81,6860.3,938.45,320.22,12,50,120,1178,133,0.1129
2025-09-15,东北,天猫,家居家装,家居家装-SKU005,29,42,3429.39,561.38,103.46,4,25,490,319,46,0.1442
2025-09-16,西南,拼多多,运动户外,运动户外-SKU005,33,32,4219.45,476.16,221.73,8,25,267,363,33,0.0909
2025-09-16,华南,小程序,家居家装,家居家装-SKU001,47,65,7997.88,125.79,230.57,15,32,301,799,85,0.1064
2025-09-16,东北,小程序,手机数码,手机数码-SKU005,47,56,5153.95,329.7,70.48,8,39,186,329,47,0.1429
2025-09-16,西北,京东,服饰鞋包,服饰鞋包-SKU007,6,7,573.24,100.53,43.87,1,5,54,174,9,0.0517
2025-09-16,西北,美团,运动户外,运动户外-SKU004,70,99,6731.9,167.97,296.54,16,54,122,350,70,0.2
2025-09-16,西南,美团,母婴玩具,母婴玩具-SKU004,87,112,14039.94,3317.37,476.93,34,53,382,870,87,0.1
2025-09-16,华中,天猫,家居家装,家居家装-SKU008,62,80,9108.49,183.28,379.27,16,46,198,1426,62,0.0435
2025-09-16,华北,抖音,家用电器,家用电器-SKU006,18,21,707.09,43.32,14.28,4,14,271,72,18,0.25
2025-09-17,华北,线下门店,手机数码,手机数码-SKU002,4,3,519.97,110.28,28.96,0,4,72,20,4,0.2
2025-09-17,西南,美团,母婴玩具,母婴玩具-SKU004,94,105,15500.87,252.39,909.57,35,59,303,1880,116,0.0617
2025-09-17,华中,小程序,美妆个护,美妆个护-SKU004,24,25,2659.94,166.27,22.14,4,20,445,360,32,0.0889
2025-09-17,华中,抖音,母婴玩具,母婴玩具-SKU002,59,66,6713.28,502.86,90.46,16,43,483,1357,165,0.1216
2025-09-17,华南,小程序,手机数码,手机数码-SKU005,35,32,2670.48,585.9,40.57,12,23,361,105,35,0.3333
2025-09-17,西北,天猫,母婴玩具,母婴玩具-SKU002,78,109,14160.72,2352.94,700.72,19,59,519,1404,100,0.0712
2025-09-18,西南,抖音,手机数码,手机数码-SKU002,77,69,8765.15,749.8,672.52,16,61,495,1694,195,0.1151
2025-09-18,西北,小程序,手机数码,手机数码-SKU004,36,36,5521.94,1126.69,47.16,11,25,235,1080,85,0.0787
2025-09-18,华东,抖音,家用电器,家用电器-SKU001,70,79,8978.29,1531.2,285.25,12,58,445,980,145,0.148
2025-09-18,华东,小程序,手机数码,手机数码-SKU006,77,87,7493.35,1279.89,299.1,15,62,231,1001,77,0.0769
2025-09-18,西北,天猫,家用电器,家用电器-SKU006,21,24,2406.37,178.53,74.09,6,15,251,273,22,0.0806
2025-09-18,华中,拼多多,食品生鲜,食品生鲜-SKU008,70,73,8115.89,819.04,259.51,13,57,112,840,70,0.0833
2025-09-18,东北,美团,美妆个护,美妆个护-SKU003,64,58,9080.74,1157.76,466.92,20,44,145,1728,78,0.0451
2025-09-18,华北,京东,家居家装,家居家装-SKU002,25,23,2476.86,204.8,134.6,3,22,523,225,25,0.1111
2025-09-18,华北,天猫,母婴玩具,母婴玩具-SKU004,47,37,7110.69,931.2,182.15,4,43,567,987,129,0.1307
2025-09-19,西南,拼多多,手机数码,手机数码-SKU008,89,73,10314.81,1310.78,105.17,14,75,250,2047,286,0.1397
2025-09-19,华中,京东,运动户外,运动户外-SKU004,20,29,3319.54,498.82,47.33,3,17,55,580,20,0.0345
2025-09-19,西北,拼多多,服饰鞋包,服饰鞋包-SKU002,26,35,4921.89,92.71,141.73,6,20,155,468,26,0.0556
2025-09-19,华南,线下门店,运动户外,运动户外-SKU007,66,89,8622.0,1751.37,363.13,12,54,448,1320,66,0.05
2025-09-19,华中,小程序,美妆个护,美妆个护-SKU004,44,36,5993.21,161.75,262.67,17,27,40,176,44,0.25
2025-09-19,华北,拼多多,食品生鲜,食品生鲜-SKU005,10,11,1066.33,154.52,58.57,3,7,563,70,10,0.1429
2025-09-20,西北,线下门店,美妆个护,美妆个护-SKU004,95,122,14140.42,2934.5,275.99,27,68,162,2850,95,0.0333
2025-09-20,华南,美团,服饰鞋包,服饰鞋包-SKU001,47,47,7509.04,187.25,432.43,14,33,175,893,67,0.075
2025-09-20,华南,天猫,家用电器,家用电器-SKU001,49,73,5272.12,388.15,350.11,10,39,95,441,49,0.1111
2025-09-20,华中,线下门店,家居家装,家居家装-SKU008,75,78,10102.82,1892.06,488.75,24,51,513,450,75,0.1667
2025-09-20,西北,拼多多,美妆个护,美妆个护-SKU001,27,35,1251.45,131.67,52.61,9,18,171,621,64,0.1031
2025-09-20,华南,线下门店,母婴玩具,母婴玩具-SKU007,22,28,2111.23,107.33,158.33,2,20,192,440,53,0.1205
2025-09-20,西北,天猫,运动户外,运动户外-SKU006,44,61,6125.99,1480.92,22.64,11,33,163,1100,144,0.1309
2025-09-20,华北,拼多多,美妆个护,美妆个护-SKU001,20,28,3166.4,21.91,113.09,7,13,573,160,20,0.125
2025-09-21,西北,美团,美妆个护,美妆个护-SKU006,43,48,6715.97,1449.58,33.89,12,31,48,258,43,0.1667
2025-09-21,西北,抖音,服饰鞋包,服饰鞋包-SKU008,22,29,2446.26,348.81,72.13,6,16,56,528,22,0.0417
2025-09-21,华东,拼多多,食品生鲜,食品生鲜-SKU007,23,28,2874.18,679.68,110.51,5,18,311,230,23,0.1
2025-09-21,华东,美团,家居家装,家居家装-SKU003,14,11,1175.8,53.81,60.67,5,9,168,420,37,0.0881
2025-09-21,西南,小程序,母婴玩具,母婴玩具-SKU006,51,48,7847.08,965.22,607.04,16,35,193,510,52,0.102
2025-09-21,西北,拼多多,母婴玩具,母婴玩具-SKU007,18,14,1430.55,235.09,72.4,6,12,37,162,18,0.1111
2025-09-21,西南,线下门店,手机数码,手机数码-SKU002,40,55,6930.02,703.24,20.9,13,27,64,400,40,0.1
