month,region,product_category,category_rank,revenue,units_sold,gross_margin_pct,marketing_spend,discount_amount,return_amount,new_product_flag
2024-11,华东,美妆护肤,5,343964.0,4279,0.557,25816.0,28559.0,16929.0,0
2024-11,华南,美妆护肤,5,350685.0,4316,0.4,28678.0,8519.0,8384.0,0
2024-11,华北,美妆护肤,5,343872.0,3417,0.594,42521.0,35177.0,5870.0,0
2024-11,西南,美妆护肤,5,261352.0,2568,0.644,28746.0,27663.0,13908.0,0
2024-11,华中,美妆护肤,5,256565.0,2921,0.601,40831.0,29860.0,9690.0,0
2024-11,西北,美妆护肤,5,284733.0,3267,0.728,23901.0,15959.0,7095.0,0
2024-11,东北,美妆护肤,5,219381.0,2133,0.439,26428.0,12526.0,11902.0,0
2024-11,港澳台,美妆护肤,5,194531.0,1939,0.618,13159.0,20581.0,3841.0,0
2024-11,海外亚太,美妆护肤,5,143282.0,1666,0.357,11485.0,9324.0,5584.0,0
2024-11,海外欧美,美妆护肤,5,147260.0,1585,0.679,23275.0,3426.0,7300.0,0
2024-11,华东,食品饮料,6,372331.0,8333,0.498,32197.0,35493.0,21581.0,0
2024-11,华南,食品饮料,6,302332.0,6341,0.465,50068.0,7994.0,7006.0,0
2024-11,华北,食品饮料,6,306498.0,5317,0.361,46959.0,31714.0,17581.0,0
2024-11,西南,食品饮料,6,280927.0,5248,0.426,20663.0,26733.0,13061.0,0
2024-11,华中,食品饮料,6,239038.0,4255,0.668,31330.0,10369.0,4019.0,0
2024-11,西北,食品饮料,6,244968.0,4481,0.621,19564.0,10275.0,5556.0,0
2024-11,东北,食品饮料,6,202049.0,4247,0.441,22088.0,22888.0,2129.0,0
2024-11,港澳台,食品饮料,6,163530.0,3378,0.57,14877.0,17966.0,2099.0,0
2024-11,海外亚太,食品饮料,6,124429.0,2818,0.339,9955.0,9727.0,6032.0,0
2024-11,海外欧美,食品饮料,6,104652.0,1949,0.637,16013.0,2581.0,3873.0,0
2024-11,华东,母婴用品,7,341709.0,2489,0.597,57833.0,7394.0,11178.0,0
2024-11,华南,母婴用品,7,270992.0,1694,0.63,15610.0,27487.0,12496.0,0
2024-11,华北,母婴用品,7,264356.0,1742,0.588,16709.0,29538.0,11132.0,0
2024-11,西南,母婴用品,7,208439.0,1225,0.593,26700.0,22142.0,11732.0,1
2024-11,华中,母婴用品,7,207364.0,1397,0.646,14522.0,18199.0,8594.0,0
2024-11,西北,母婴用品,7,189136.0,1130,0.518,29192.0,14846.0,8399.0,0
2024-11,东北,母婴用品,7,179726.0,1110,0.481,26264.0,20617.0,6160.0,0
2024-11,港澳台,母婴用品,7,157163.0,914,0.353,10514.0,4494.0,1942.0,0
2024-11,海外亚太,母婴用品,7,117489.0,829,0.671,14318.0,11835.0,5538.0,1
2024-11,海外欧美,母婴用品,7,123015.0,715,0.62,19951.0,8423.0,5496.0,0
2024-11,华东,运动户外,8,288669.0,1254,0.537,37679.0,13043.0,8010.0,0
2024-11,华南,运动户外,8,266822.0,1070,0.343,19429.0,29492.0,15280.0,0
2024-11,华北,运动户外,8,218226.0,897,0.311,35228.0,7630.0,3415.0,0
2024-11,西南,运动户外,8,211734.0,893,0.654,21115.0,24521.0,11738.0,0
2024-11,华中,运动户外,8,171563.0,708,0.692,15145.0,11028.0,9478.0,1
2024-11,西北,运动户外,8,172658.0,786,0.534,16053.0,8132.0,1906.0,0
2024-11,东北,运动户外,8,171826.0,752,0.505,16395.0,13954.0,9235.0,0
2024-11,港澳台,运动户外,8,136090.0,641,0.664,13833.0,11359.0,2784.0,0
2024-11,海外亚太,运动户外,8,103553.0,433,0.376,17580.0,6981.0,5151.0,0
2024-11,海外欧美,运动户外,8,84203.0,373,0.656,8034.0,2389.0,4250.0,0
2024-11,华东,图书文娱,9,225086.0,6348,0.39,19618.0,6107.0,12651.0,0
2024-11,华南,图书文娱,9,191840.0,4294,0.457,28482.0,17287.0,5777.0,0
2024-11,华北,图书文娱,9,190941.0,4278,0.493,30067.0,17619.0,8249.0,0
2024-11,西南,图书文娱,9,146602.0,3483,0.434,17133.0,12407.0,5507.0,0
2024-11,华中,图书文娱,9,132921.0,3477,0.634,7345.0,6282.0,4881.0,0
2024-11,西北,图书文娱,9,135385.0,3708,0.363,21738.0,3985.0,6964.0,0
2024-11,东北,图书文娱,9,121990.0,3198,0.683,17379.0,9007.0,6525.0,0
2024-11,港澳台,图书文娱,9,119552.0,2807,0.333,17845.0,3703.0,3149.0,0
2024-11,海外亚太,图书文娱,9,77315.0,1820,0.383,12277.0,1554.0,3845.0,0
2024-11,海外欧美,图书文娱,9,87750.0,2192,0.585,9868.0,9055.0,3162.0,0
2024-11,华东,汽车用品,10,199165.0,620,0.586,29349.0,19420.0,3174.0,0
2024-11,华南,汽车用品,10,146360.0,441,0.482,20919.0,9310.0,2523.0,1
2024-11,华北,汽车用品,10,139784.0,404,0.352,18106.0,10231.0,6960.0,0
2024-11,西南,汽车用品,10,152675.0,572,0.465,24740.0,16273.0,2214.0,0
2024-11,华中,汽车用品,10,133313.0,431,0.482,23594.0,6368.0,5937.0,0
2024-11,西北,汽车用品,10,115191.0,339,0.458,6613.0,12385.0,3584.0,1
2024-11,东北,汽车用品,10,104124.0,295,0.24,17879.0,9871.0,3849.0,0
2024-11,港澳台,汽车用品,10,95281.0,270,0.491,8810.0,3616.0,2117.0,0
2024-11,海外亚太,汽车用品,10,71946.0,271,0.459,5111.0,4446.0,3634.0,0
2024-11,海外欧美,汽车用品,10,69508.0,201,0.418,8300.0,4394.0,3554.0,0
2024-12,华东,智能家电,1,601519.0,679,0.484,99635.0,65085.0,21101.0,0
2024-12,华南,智能家电,1,522433.0,595,0.588,53798.0,49474.0,18433.0,0
2024-12,华北,智能家电,1,517404.0,726,0.562,77525.0,19508.0,16942.0,0
2024-12,西南,智能家电,1,433585.0,478,0.651,32382.0,37454.0,21486.0,0
2024-12,华中,智能家电,1,358428.0,394,0.478,41597.0,41965.0,9845.0,0
2024-12,西北,智能家电,1,370186.0,402,0.453,52593.0,35695.0,21119.0,1
2024-12,东北,智能家电,1,336587.0,406,0.522,35316.0,27908.0,9597.0,0
2024-12,港澳台,智能家电,1,260486.0,329,0.302,35177.0,12149.0,12638.0,0
2024-12,海外亚太,智能家电,1,206358.0,250,0.446,23816.0,6411.0,12071.0,0
2024-12,海外欧美,智能家电,1,199641.0,252,0.382,27130.0,7550.0,8740.0,0
2024-12,华东,消费电子,2,464413.0,748,0.397,80777.0,27830.0,13572.0,0
2024-12,华南,消费电子,2,459456.0,672,0.379,35166.0,37526.0,18221.0,0
2024-12,华北,消费电子,2,368015.0,632,0.518,48459.0,7693.0,11856.0,0
2024-12,西南,消费电子,2,359140.0,512,0.357,40142.0,34651.0,10990.0,0
2024-12,华中,消费电子,2,327563.0,535,0.497,37007.0,24975.0,12337.0,0
2024-12,西北,消费电子,2,309527.0,477,0.391,40336.0,23864.0,9373.0,1
2024-12,东北,消费电子,2,302397.0,549,0.589,19544.0,20020.0,7393.0,0
2024-12,港澳台,消费电子,2,246367.0,398,0.483,38210.0,7559.0,7155.0,0
2024-12,海外亚太,消费电子,2,181886.0,286,0.567,13035.0,15279.0,9151.0,0
2024-12,海外欧美,消费电子,2,150791.0,276,0.645,10755.0,5120.0,4966.0,0
2024-12,华东,家居日用,3,430768.0,1870,0.626,31570.0,31646.0,9750.0,0
2024-12,华南,家居日用,3,369576.0,2057,0.519,27605.0,31995.0,4456.0,0
2024-12,华北,家居日用,3,384667.0,1771,0.528,42923.0,39752.0,18147.0,0
2024-12,西南,家居日用,3,350660.0,1614,0.35,61301.0,34656.0,19553.0,1
2024-12,华中,家居日用,3,302179.0,1610,0.594,30952.0,23938.0,16158.0,0
2024-12,西北,家居日用,3,262701.0,1498,0.433,23134.0,19912.0,12705.0,0
2024-12,东北,家居日用,3,261760.0,1444,0.686,27788.0,20142.0,9196.0,0
2024-12,港澳台,家居日用,3,204610.0,905,0.479,21254.0,17243.0,2403.0,0
2024-12,海外亚太,家居日用,3,179286.0,1000,0.339,14347.0,20061.0,4509.0,0
2024-12,海外欧美,家居日用,3,146573.0,632,0.484,20005.0,16925.0,5560.0,0
2024-12,华东,服装鞋帽,4,358459.0,2808,0.325,24529.0,35062.0,5679.0,0
2024-12,华南,服装鞋帽,4,316275.0,2617,0.436,33307.0,11963.0,18011.0,0
2024-12,华北,服装鞋帽,4,292280.0,2227,0.564,39688.0,18694.0,3352.0,0
2024-12,西南,服装鞋帽,4,255590.0,2156,0.584,23601.0,20378.0,10234.0,0
2024-12,华中,服装鞋帽,4,243562.0,1866,0.4,12371.0,25098.0,14242.0,0
2024-12,西北,服装鞋帽,4,222414.0,1667,0.642,37128.0,5702.0,10465.0,0
2024-12,东北,服装鞋帽,4,234395.0,2205,0.337,33572.0,15758.0,13163.0,0
2024-12,港澳台,服装鞋帽,4,177294.0,1325,0.619,21220.0,13219.0,3957.0,0
2024-12,海外亚太,服装鞋帽,4,140556.0,1190,0.378,17707.0,7102.0,6193.0,0
2024-12,海外欧美,服装鞋帽,4,121856.0,986,0.701,11284.0,6924.0,1731.0,1
2024-12,华东,美妆护肤,5,354138.0,4350,0.369,31910.0,10367.0,11478.0,0
2024-12,华南,美妆护肤,5,376935.0,4362,0.493,25763.0,24062.0,13738.0,0
2024-12,华北,美妆护肤,5,325111.0,3926,0.534,31319.0,16265.0,16349.0,0
2024-12,西南,美妆护肤,5,273084.0,3399,0.431,25489.0,18797.0,10026.0,0
2024-12,华中,美妆护肤,5,247873.0,2409,0.665,34576.0,10898.0,10464.0,0
2024-12,西北,美妆护肤,5,275894.0,2640,0.54,32981.0,10348.0,15362.0,1
2024-12,东北,美妆护肤,5,250198.0,2759,0.354,39416.0,15882.0,6455.0,1
2024-12,港澳台,美妆护肤,5,187404.0,1960,0.481,25471.0,21113.0,8704.0,0
2024-12,海外亚太,美妆护肤,5,168164.0,1645,0.576,10756.0,10508.0,5704.0,0
2024-12,海外欧美,美妆护肤,5,148135.0,1762,0.527,14703.0,5371.0,7474.0,0
2024-12,华东,食品饮料,6,323845.0,5913,0.428,40933.0,25117.0,17628.0,0
2024-12,华南,食品饮料,6,352621.0,6716,0.514,43995.0,34920.0,15683.0,0
2024-12,华北,食品饮料,6,312776.0,6217,0.501,37242.0,13573.0,17689.0,0
2024-12,西南,食品饮料,6,267283.0,5410,0.434,31504.0,29524.0,4947.0,0
2024-12,华中,食品饮料,6,265724.0,5755,0.389,39232.0,29255.0,11559.0,0
2024-12,西北,食品饮料,6,235595.0,4798,0.621,37013.0,25676.0,6227.0,0
2024-12,东北,食品饮料,6,212789.0,4824,0.567,33948.0,5348.0,3654.0,0
2024-12,港澳台,食品饮料,6,192013.0,3966,0.629,30711.0,19942.0,9793.0,0
2024-12,海外亚太,食品饮料,6,149867.0,3363,0.451,9090.0,3213.0,3958.0,0
2024-12,海外欧美,食品饮料,6,134038.0,3022,0.594,20466.0,13334.0,2722.0,0
2024-12,华东,母婴用品,7,332641.0,2145,0.487,20221.0,30807.0,13941.0,0
2024-12,华南,母婴用品,7,295262.0,2174,0.324,17907.0,13162.0,17510.0,0
2024-12,华北,母婴用品,7,255017.0,1912,0.509,42174.0,5678.0,12686.0,0
2024-12,西南,母婴用品,7,265107.0,1806,0.616,41977.0,17107.0,10301.0,0
2024-12,华中,母婴用品,7,220946.0,1660,0.512,17395.0,21859.0,3197.0,0
2024-12,西北,母婴用品,7,196952.0,1411,0.58,21745.0,18691.0,9540.0,0
2024-12,东北,母婴用品,7,184225.0,1051,0.576,12130.0,8127.0,7226.0,1
2024-12,港澳台,母婴用品,7,168795.0,1244,0.672,15185.0,14285.0,4348.0,0
2024-12,海外亚太,母婴用品,7,117555.0,680,0.49,18506.0,11727.0,6204.0,0
2024-12,海外欧美,母婴用品,7,97678.0,725,0.398,13958.0,3971.0,1317.0,0
2024-12,华东,运动户外,8,299783.0,1361,0.454,30658.0,33426.0,4180.0,0
2024-12,华南,运动户外,8,252572.0,1171,0.386,20574.0,20678.0,11420.0,0
2024-12,华北,运动户外,8,257568.0,1338,0.639,27283.0,14597.0,14883.0,0
2024-12,西南,运动户外,8,203521.0,1025,0.63,16510.0,13989.0,3927.0,0
2024-12,华中,运动户外,8,187797.0,799,0.459,25963.0,4556.0,3136.0,0
2024-12,西北,运动户外,8,170568.0,765,0.644,20607.0,10606.0,8236.0,0
2024-12,东北,运动户外,8,164151.0,700,0.51,16268.0,7467.0,2205.0,0
2024-12,港澳台,运动户外,8,122813.0,492,0.702,13514.0,14109.0,5125.0,0
2024-12,海外亚太,运动户外,8,117553.0,601,0.466,9937.0,13816.0,6838.0,1
2024-12,海外欧美,运动户外,8,99719.0,403,0.694,5093.0,3417.0,3090.0,0
2024-12,华东,图书文娱,9,241019.0,5306,0.584,33245.0,15745.0,8784.0,0
2024-12,华南,图书文娱,9,217397.0,6130,0.56,27124.0,5324.0,7558.0,0
2024-12,华北,图书文娱,9,215609.0,5972,0.581,30178.0,4390.0,4029.0,0
2024-12,西南,图书文娱,9,167988.0,4342,0.512,14288.0,8734.0,9751.0,0
2024-12,华中,图书文娱,9,173393.0,4681,0.545,28793.0,5822.0,5990.0,0
2024-12,西北,图书文娱,9,140433.0,4003,0.652,24545.0,16643.0,6943.0,0
2024-12,东北,图书文娱,9,151410.0,4098,0.636,8262.0,7647.0,3091.0,0
2024-12,港澳台,图书文娱,9,102988.0,2569,0.549,11083.0,9757.0,5983.0,0
2024-12,海外亚太,图书文娱,9,84393.0,2275,0.51,13319.0,2484.0,3871.0,0
2024-12,海外欧美,图书文娱,9,74022.0,2101,0.407,11649.0,7945.0,4328.0,0
2024-12,华东,汽车用品,10,163094.0,505,0.305,8993.0,7534.0,6974.0,0
2024-12,华南,汽车用品,10,192790.0,664,0.528,18564.0,12759.0,1998.0,0
2024-12,华北,汽车用品,10,134891.0,475,0.514,21455.0,6368.0,5160.0,0
2024-12,西南,汽车用品,10,145275.0,533,0.495,8387.0,9918.0,5928.0,0
2024-12,华中,汽车用品,10,124447.0,446,0.456,13755.0,9799.0,5820.0,0
2024-12,西北,汽车用品,10,138805.0,513,0.468,10634.0,5239.0,1930.0,0
2024-12,东北,汽车用品,10,100979.0,315,0.344,16733.0,8540.0,2090.0,0
2024-12,港澳台,汽车用品,10,93462.0,269,0.315,9321.0,5903.0,4148.0,0
2024-12,海外亚太,汽车用品,10,69386.0,224,0.516,5001.0,7870.0,1219.0,1
2024-12,海外欧美,汽车用品,10,70285.0,215,0.595,7298.0,2358.0,2710.0,0
2025-01,华东,智能家电,1,424343.0,452,0.448,54587.0,9761.0,6276.0,0
2025-01,华南,智能家电,1,360484.0,513,0.272,39647.0,29392.0,5218.0,0
2025-01,华北,智能家电,1,302340.0,339,0.306,36362.0,17556.0,3647.0,0
2025-01,西南,智能家电,1,319149.0,398,0.336,16993.0,32669.0,8237.0,0
2025-01,华中,智能家电,1,297840.0,404,0.662,19188.0,10936.0,15007.0,0
2025-01,西北,智能家电,1,226629.0,262,0.36,12916.0,26705.0,11615.0,0
2025-01,东北,智能家电,1,238190.0,333,0.335,16375.0,20197.0,2565.0,0
2025-01,港澳台,智能家电,1,188512.0,253,0.319,27378.0,21425.0,8770.0,0
2025-01,海外亚太,智能家电,1,160219.0,218,0.452,11766.0,13090.0,3270.0,0
2025-01,海外欧美,智能家电,1,135010.0,148,0.631,15005.0,3765.0,4493.0,0
2025-01,华东,消费电子,2,329401.0,626,0.304,57066.0,33835.0,9208.0,0
2025-01,华南,消费电子,2,268996.0,395,0.48,17312.0,31071.0,9913.0,0
2025-01,华北,消费电子,2,295995.0,499,0.412,43946.0,14372.0,11938.0,0
2025-01,西南,消费电子,2,258839.0,422,0.602,45940.0,22635.0,4231.0,0
2025-01,华中,消费电子,2,287660.0,479,0.358,31442.0,6433.0,13652.0,0
2025-01,西北,消费电子,2,256630.0,488,0.294,13917.0,12615.0,13427.0,0
2025-01,东北,消费电子,2,189697.0,307,0.545,28328.0,21498.0,9186.0,0
2025-01,港澳台,消费电子,2,170856.0,304,0.301,12927.0,8988.0,3677.0,0
2025-01,海外亚太,消费电子,2,134359.0,253,0.266,9473.0,5697.0,7830.0,0
2025-01,海外欧美,消费电子,2,111115.0,197,0.254,6508.0,4072.0,5242.0,0
2025-01,华东,家居日用,3,322400.0,1377,0.651,16182.0,13158.0,6735.0,1
2025-01,华南,家居日用,3,269629.0,1246,0.407,38520.0,16267.0,5922.0,0
2025-01,华北,家居日用,3,253908.0,1296,0.601,45679.0,8159.0,4051.0,0
2025-01,西南,家居日用,3,244421.0,1350,0.444,36146.0,20233.0,12470.0,0
2025-01,华中,家居日用,3,246067.0,1319,0.523,29319.0,23951.0,11402.0,0
2025-01,西北,家居日用,3,209662.0,1061,0.583,18665.0,24929.0,12066.0,0
2025-01,东北,家居日用,3,207758.0,1032,0.393,17003.0,5208.0,11649.0,0
2025-01,港澳台,家居日用,3,174801.0,922,0.39,11438.0,5188.0,9046.0,0
2025-01,海外亚太,家居日用,3,110980.0,618,0.417,15102.0,8382.0,3159.0,0
2025-01,海外欧美,家居日用,3,119211.0,678,0.414,21036.0,4639.0,2741.0,0
2025-01,华东,服装鞋帽,4,231971.0,1830,0.406,24049.0,5335.0,6050.0,0
2025-01,华南,服装鞋帽,4,225313.0,1923,0.592,36550.0,14238.0,3923.0,1
2025-01,华北,服装鞋帽,4,189591.0,1760,0.598,29446.0,17183.0,7006.0,0
2025-01,西南,服装鞋帽,4,210831.0,1837,0.515,26889.0,20389.0,12314.0,0
2025-01,华中,服装鞋帽,4,178934.0,1504,0.51,10576.0,8268.0,4695.0,0
2025-01,西北,服装鞋帽,4,174191.0,1511,0.387,15765.0,20050.0,3678.0,0
2025-01,东北,服装鞋帽,4,137356.0,1027,0.348,20646.0,15802.0,5162.0,0
2025-01,港澳台,服装鞋帽,4,135400.0,1276,0.561,20610.0,15903.0,3696.0,1
2025-01,海外亚太,服装鞋帽,4,114727.0,845,0.323,12666.0,4278.0,1465.0,0
2025-01,海外欧美,服装鞋帽,4,76708.0,651,0.519,8405.0,1761.0,3542.0,0
2025-01,华东,美妆护肤,5,307562.0,3035,0.644,52372.0,19291.0,8471.0,0
2025-01,华南,美妆护肤,5,260227.0,2919,0.5,29850.0,16378.0,12379.0,0
2025-01,华北,美妆护肤,5,285138.0,3561,0.652,25824.0,26387.0,16690.0,0
2025-01,西南,美妆护肤,5,195431.0,2132,0.745,31421.0,9769.0,10018.0,1
2025-01,华中,美妆护肤,5,204239.0,1933,0.55,29953.0,16869.0,4135.0,0
2025-01,西北,美妆护肤,5,178652.0,1827,0.573,18730.0,12348.0,5447.0,0
2025-01,东北,美妆护肤,5,200053.0,2389,0.4,21936.0,23060.0,5944.0,0
2025-01,港澳台,美妆护肤,5,158521.0,1868,0.505,15161.0,14248.0,4757.0,0
2025-01,海外亚太,美妆护肤,5,122060.0,1541,0.599,13115.0,14620.0,6422.0,0
2025-01,海外欧美,美妆护肤,5,104535.0,1204,0.539,16504.0,9015.0,4067.0,0
2025-01,华东,食品饮料,6,237921.0,5436,0.314,27678.0,16669.0,8129.0,0
2025-01,华南,食品饮料,6,215502.0,4780,0.595,19393.0,10931.0,6673.0,0
2025-01,华北,食品饮料,6,207976.0,3673,0.305,31775.0,13161.0,4708.0,0
2025-01,西南,食品饮料,6,190876.0,3903,0.339,33611.0,16414.0,4547.0,0
2025-01,华中,食品饮料,6,207991.0,3661,0.554,23731.0,8227.0,7804.0,0
2025-01,西北,食品饮料,6,156087.0,3279,0.363,12377.0,13691.0,7718.0,0
2025-01,东北,食品饮料,6,180892.0,3860,0.481,15564.0,18114.0,6664.0,0
2025-01,港澳台,食品饮料,6,141734.0,2425,0.609,22132.0,16908.0,2705.0,0
2025-01,海外亚太,食品饮料,6,109575.0,2294,0.382,16905.0,4235.0,5825.0,0
2025-01,海外欧美,食品饮料,6,88894.0,1908,0.481,4493.0,10187.0,3096.0,0
2025-01,华东,母婴用品,7,257735.0,1658,0.673,19676.0,6765.0,11583.0,0
2025-01,华南,母婴用品,7,219865.0,1519,0.643,12408.0,6364.0,5233.0,0
2025-01,华北,母婴用品,7,203010.0,1343,0.325,12973.0,18065.0,9618.0,0
2025-01,西南,母婴用品,7,177751.0,1154,0.59,11313.0,14759.0,5225.0,0
2025-01,华中,母婴用品,7,183558.0,1291,0.525,27105.0,4606.0,6492.0,0
2025-01,西北,母婴用品,7,164553.0,1141,0.607,15258.0,9292.0,1723.0,0
2025-01,东北,母婴用品,7,130485.0,797,0.49,18503.0,2905.0,7324.0,0
2025-01,港澳台,母婴用品,7,126943.0,852,0.279,8618.0,8480.0,6096.0,0
2025-01,海外亚太,母婴用品,7,100218.0,589,0.289,14004.0,3117.0,4087.0,0
2025-01,海外欧美,母婴用品,7,82421.0,578,0.63,10422.0,9790.0,1860.0,0
2025-01,华东,运动户外,8,179444.0,776,0.393,19409.0,11112.0,9540.0,0
2025-01,华南,运动户外,8,178559.0,823,0.571,25556.0,10112.0,4927.0,0
2025-01,华北,运动户外,8,156200.0,742,0.57,13763.0,15595.0,2616.0,0
2025-01,西南,运动户外,8,153024.0,763,0.458,8408.0,18261.0,6140.0,0
2025-01,华中,运动户外,8,153605.0,647,0.569,8078.0,15374.0,6776.0,0
2025-01,西北,运动户外,8,135900.0,570,0.642,22950.0,7674.0,6446.0,0
2025-01,东北,运动户外,8,110915.0,539,0.637,18446.0,11352.0,3263.0,1
2025-01,港澳台,运动户外,8,102662.0,447,0.694,17878.0,8714.0,4963.0,0
2025-01,海外亚太,运动户外,8,82224.0,396,0.58,10738.0,8763.0,3198.0,0
2025-01,海外欧美,运动户外,8,75380.0,313,0.306,12715.0,7075.0,3018.0,0
2025-01,华东,图书文娱,9,168554.0,3870,0.389,16498.0,4572.0,5699.0,0
2025-01,华南,图书文娱,9,158898.0,3839,0.446,22671.0,7072.0,6894.0,0
2025-01,华北,图书文娱,9,141833.0,3598,0.367,13100.0,14470.0,7662.0,0
2025-01,西南,图书文娱,9,118845.0,3411,0.526,18615.0,9332.0,3711.0,0
2025-01,华中,图书文娱,9,107419.0,2554,0.628,18140.0,3343.0,4007.0,1
2025-01,西北,图书文娱,9,107174.0,2926,0.384,13611.0,10343.0,3739.0,0
2025-01,东北,图书文娱,9,90925.0,2514,0.586,13558.0,9203.0,3009.0,0
2025-01,港澳台,图书文娱,9,76015.0,2063,0.504,11095.0,9052.0,3693.0,0
2025-01,海外亚太,图书文娱,9,61448.0,1470,0.507,3291.0,2480.0,3155.0,0
2025-01,海外欧美,图书文娱,9,60448.0,1626,0.522,10841.0,5759.0,2059.0,0
2025-01,华东,汽车用品,10,132019.0,414,0.329,6875.0,5092.0,4240.0,0
2025-01,华南,汽车用品,10,131857.0,416,0.422,9697.0,3294.0,5028.0,0
2025-01,华北,汽车用品,10,120513.0,405,0.631,20024.0,4651.0,4316.0,0
2025-01,西南,汽车用品,10,94789.0,292,0.242,12782.0,5472.0,1928.0,0
2025-01,华中,汽车用品,10,96363.0,292,0.373,13921.0,11245.0,2895.0,0
2025-01,西北,汽车用品,10,86660.0,264,0.45,12467.0,8977.0,3498.0,0
2025-01,东北,汽车用品,10,77530.0,240,0.605,9151.0,4601.0,3409.0,0
2025-01,港澳台,汽车用品,10,75566.0,272,0.342,7186.0,1703.0,2739.0,0
2025-01,海外亚太,汽车用品,10,57650.0,196,0.535,10055.0,3040.0,3037.0,0
2025-01,海外欧美,汽车用品,10,42069.0,127,0.5,3863.0,2735.0,1970.0,0
2025-02,华东,智能家电,1,350659.0,417,0.364,37424.0,9712.0,15858.0,1
2025-02,华南,智能家电,1,314853.0,351,0.334,24341.0,18968.0,16330.0,0
2025-02,华北,智能家电,1,243777.0,275,0.639,16855.0,7393.0,11721.0,0
2025-02,西南,智能家电,1,268821.0,335,0.505,47294.0,8242.0,4898.0,0
2025-02,华中,智能家电,1,235049.0,282,0.378,37333.0,14200.0,8855.0,1
2025-02,西北,智能家电,1,187235.0,228,0.493,14408.0,19781.0,3550.0,1
2025-02,东北,智能家电,1,184598.0,262,0.489,22419.0,5458.0,10885.0,0
2025-02,港澳台,智能家电,1,162033.0,222,0.286,19610.0,17311.0,5271.0,0
2025-02,海外亚太,智能家电,1,149254.0,203,0.294,25388.0,9637.0,7302.0,0
2025-02,海外欧美,智能家电,1,129560.0,151,0.341,9590.0,13411.0,2485.0,0
2025-02,华东,消费电子,2,276633.0,407,0.573,19582.0,13241.0,8902.0,0
2025-02,华南,消费电子,2,258635.0,395,0.475,37861.0,24732.0,6790.0,1
2025-02,华北,消费电子,2,275892.0,475,0.645,25453.0,24799.0,5780.0,0
2025-02,西南,消费电子,2,218987.0,418,0.447,26348.0,6285.0,11987.0,0
2025-02,华中,消费电子,2,199091.0,286,0.64,24532.0,12528.0,3240.0,0
2025-02,西北,消费电子,2,187657.0,296,0.319,30436.0,14130.0,4726.0,0
2025-02,东北,消费电子,2,173272.0,310,0.485,9191.0,15989.0,6114.0,0
2025-02,港澳台,消费电子,2,130198.0,233,0.647,19264.0,13625.0,1443.0,1
2025-02,海外亚太,消费电子,2,114746.0,168,0.634,18334.0,9123.0,2099.0,0
2025-02,海外欧美,消费电子,2,117589.0,222,0.603,9521.0,2735.0,2699.0,0
2025-02,华东,家居日用,3,240434.0,1345,0.429,18036.0,9769.0,2483.0,0
2025-02,华南,家居日用,3,219723.0,1200,0.652,33990.0,11954.0,12891.0,0
2025-02,华北,家居日用,3,234897.0,1117,0.421,33667.0,25779.0,5004.0,0
2025-02,西南,家居日用,3,208781.0,1062,0.568,16089.0,8218.0,10186.0,0
2025-02,华中,家居日用,3,194818.0,943,0.355,20549.0,4037.0,7183.0,0
2025-02,西北,家居日用,3,187453.0,978,0.339,29639.0,18533.0,8929.0,0
2025-02,东北,家居日用,3,159768.0,865,0.591,16147.0,17697.0,6484.0,0
2025-02,港澳台,家居日用,3,136381.0,629,0.489,10331.0,9289.0,3471.0,0
2025-02,海外亚太,家居日用,3,112461.0,542,0.528,18298.0,9457.0,4309.0,0
2025-02,海外欧美,家居日用,3,102968.0,452,0.343,10443.0,2842.0,2209.0,0
2025-02,华东,服装鞋帽,4,206408.0,1949,0.652,17675.0,10702.0,8956.0,0
2025-02,华南,服装鞋帽,4,201061.0,1475,0.672,28381.0,21923.0,6290.0,0
2025-02,华北,服装鞋帽,4,176724.0,1504,0.373,25879.0,12955.0,4140.0,0
2025-02,西南,服装鞋帽,4,149145.0,1319,0.335,20857.0,15810.0,4136.0,0
2025-02,华中,服装鞋帽,4,154903.0,1151,0.543,9861.0,6781.0,8065.0,0
2025-02,西北,服装鞋帽,4,153573.0,1264,0.366,16985.0,18027.0,4410.0,0
2025-02,东北,服装鞋帽,4,130107.0,951,0.528,18484.0,5912.0,6492.0,0
2025-02,港澳台,服装鞋帽,4,124642.0,1066,0.604,21935.0,6263.0,4629.0,0
2025-02,海外亚太,服装鞋帽,4,89415.0,818,0.389,6900.0,3885.0,1655.0,0
2025-02,海外欧美,服装鞋帽,4,75513.0,602,0.557,4337.0,4080.0,3460.0,0
2025-02,华东,美妆护肤,5,258199.0,3198,0.483,29809.0,25417.0,12074.0,0
2025-02,华南,美妆护肤,5,240520.0,3051,0.478,25698.0,23901.0,4028.0,0
2025-02,华北,美妆护肤,5,197456.0,2126,0.4,24877.0,7272.0,4987.0,0
2025-02,西南,美妆护肤,5,212064.0,2523,0.382,26747.0,7820.0,3807.0,0
2025-02,华中,美妆护肤,5,180610.0,2026,0.491,27716.0,20478.0,5470.0,0
2025-02,西北,美妆护肤,5,174641.0,1971,0.425,25997.0,18875.0,7388.0,0
2025-02,东北,美妆护肤,5,171355.0,1758,0.459,14972.0,13253.0,6803.0,0
2025-02,港澳台,美妆护肤,5,131922.0,1419,0.683,14200.0,4411.0,3948.0,0
